"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
3,091858020E-1	3,828516230E-2	9,205188751E0	3,924229145E-1	9,213629114E0
3,103818440E-1	6,699903309E-2	9,193224907E0	3,206382394E-1	9,199058753E0
3,115778850E-1	9,332008660E-2	9,176474571E0	2,368894368E-1	9,180006035E0
3,127739270E-1	1,052841991E-1	9,159725189E0	1,483550072E-1	9,161531505E0
3,139699690E-1	1,292124242E-1	9,157332420E0	6,460621208E-2	9,158471863E0
3,151660100E-1	1,483550072E-1	9,154939651E0	0,000000000E0	9,156141613E0
3,163620000E-1	1,579262912E-1	9,159725189E0	-5,503492057E-2	9,161251830E0
3,175580420E-1	1,698904037E-1	9,152546883E0	-1,052841991E-1	9,154728939E0
3,187540830E-1	1,698904037E-1	9,145368576E0	-1,603191197E-1	9,148351292E0
3,199501250E-1	1,651047617E-1	9,142974854E0	-2,105683982E-1	9,146889515E0
3,211461670E-1	1,531406492E-1	9,135796547E0	-2,344966233E-1	9,140088581E0
3,223421560E-1	1,507478207E-1	9,142974854E0	-2,392822653E-1	9,147347707E0
3,235381980E-1	1,459621787E-1	9,159725189E0	-2,512463629E-1	9,164332776E0
3,247342400E-1	1,316052526E-1	9,169296265E0	-2,560320199E-1	9,173814165E0
3,259302810E-1	1,196411327E-1	9,171689034E0	-2,536391914E-1	9,175975510E0
3,271263230E-1	1,004985496E-1	9,176474571E0	-2,392822653E-1	9,180143872E0
3,283223650E-1	8,614161611E-2	9,186046600E0	-2,081755698E-1	9,188808932E0
3,295183540E-1	7,657032460E-2	9,190832138E0	-1,866401732E-1	9,193045902E0
3,307143960E-1	4,546362907E-2	9,193224907E0	-1,651047617E-1	9,194819776E0
3,319104380E-1	9,571290575E-3	9,200403214E0	-1,387837082E-1	9,201454875E0
3,331064790E-1	-2,153540403E-2	9,205188751E0	-1,100698411E-1	9,205871990E0
3,343025210E-1	-4,546362907E-2	9,212367058E0	-7,896314561E-2	9,212817643E0
3,354985630E-1	-6,460621208E-2	9,231510162E0	-3,589234129E-2	9,231806004E0
3,366945520E-1	-7,417750359E-2	9,241081238E0	2,392822644E-3	9,241379252E0
3,378905940E-1	-8,374879509E-2	9,248259544E0	3,589234129E-2	9,248708381E0
3,390866350E-1	-1,148554832E-1	9,260223389E0	7,896314561E-2	9,261272276E0
3,402826770E-1	-1,435693651E-1	9,267401695E0	1,244267747E-1	9,269348864E0
3,414787190E-1	-1,698904037E-1	9,267401695E0	1,674975902E-1	9,270472069E0
3,426747080E-1	-1,938186288E-1	9,274580956E0	2,177468538E-1	9,279161129E0
3,438707500E-1	-2,057827413E-1	9,284152031E0	2,632105052E-1	9,290161745E0
3,450667920E-1	-2,177468538E-1	9,291330338E0	3,014956415E-1	9,298770497E0
3,462628330E-1	-2,464607358E-1	9,288937569E0	3,326023519E-1	9,298157257E0
3,474588750E-1	-2,799602449E-1	9,298508644E0	3,637090325E-1	9,309829483E0
3,486548650E-1	-3,134597540E-1	9,312865257E0	4,091726840E-1	9,327118451E0
3,498509060E-1	-3,445664644E-1	9,320044518E0	4,666004181E-1	9,338076451E0
3,510469480E-1	-3,780659735E-1	9,310472488E0	5,216353536E-1	9,332734609E0
3,522429900E-1	-4,115654826E-1	9,293723106E0	5,910272002E-1	9,321587229E0
3,534390310E-1	-4,426721931E-1	9,279366493E0	6,675975323E-1	9,313876081E0
3,546350210E-1	-4,666004181E-1	9,267401695E0	7,322037220E-1	9,307984337E0
3,558310630E-1	-4,785645306E-1	9,255437851E0	7,872386575E-1	9,301177266E0
3,570271040E-1	-4,857429862E-1	9,231510162E0	8,374879360E-1	9,282139418E0
3,582231460E-1	-4,881358147E-1	9,193224907E0	8,901300430E-1	9,249107646E0
3,594191880E-1	-4,881358147E-1	9,159725189E0	9,332008362E-1	9,220070819E0
3,606152290E-1	-4,857429862E-1	9,131011009E0	9,667003751E-1	9,194879984E0
3,618112190E-1	-4,857429862E-1	9,092725754E0	1,004985452E0	9,160982679E0
3,630072600E-1	-4,905286431E-1	9,054440498E0	1,043270707E0	9,127536626E0
3,642033020E-1	-4,977070987E-1	9,023334503E0	1,071984529E0	9,100408164E0
3,653993440E-1	-4,953143001E-1	8,994620323E0	1,100698471E0	9,075244798E0
3,665953850E-1	-4,881358147E-1	8,958727837E0	1,127019525E0	9,042524760E0
3,677913750E-1	-4,833501875E-1	8,920442581E0	1,153340459E0	9,007669924E0
