"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
2.573805740E-1	9.260223508E-1	8.853443712E-2	9.602396965E0	9.647351098E0
2.585765640E-1	9.116654396E-1	8.374879509E-2	9.597611427E0	9.641176943E0
2.597725010E-1	8.973084688E-1	8.374879509E-2	9.602396965E0	9.644594539E0
2.609684910E-1	8.877372146E-1	9.092725813E-2	9.609575272E0	9.650921305E0
2.621644280E-1	8.877372146E-1	1.028913707E-1	9.611968994E0	9.653424881E0
2.633604180E-1	8.829515576E-1	1.100698411E-1	9.616754532E0	9.657830323E0
2.645564070E-1	8.829515576E-1	1.124626622E-1	9.638289452E0	9.679301362E0
2.657523450E-1	8.853443861E-1	1.124626622E-1	9.650253296E0	9.691432877E0
2.669483340E-1	8.829515576E-1	1.172483116E-1	9.655039787E0	9.696037537E0
2.681442720E-1	8.805587292E-1	1.220339537E-1	9.669396400E0	9.710175215E0
2.693402620E-1	8.757730722E-1	1.268195957E-1	9.681360245E0	9.721717846E0
2.705362510E-1	8.805587292E-1	1.387837082E-1	9.681360245E0	9.722313551E0
2.717322410E-1	8.829515576E-1	1.507478207E-1	9.676574707E0	9.717943528E0
2.729281780E-1	8.973084688E-1	1.603191197E-1	9.681360245E0	9.724176104E0
2.741241680E-1	9.116654396E-1	1.627119333E-1	9.690931320E0	9.735078782E0
2.753201050E-1	9.092726111E-1	1.603191197E-1	9.700503349E0	9.744344212E0
2.765160950E-1	8.997012973E-1	1.627119333E-1	9.717252731E0	9.760171015E0
2.777120840E-1	8.997012973E-1	1.770688742E-1	9.736394882E0	9.779478571E0
2.789080220E-1	9.140582681E-1	1.890329868E-1	9.745966911E0	9.790562140E0
2.801040120E-1	9.212366939E-1	2.009970993E-1	9.755537987E0	9.800999862E0
2.813000010E-1	9.427721500E-1	2.033899277E-1	9.769894600E0	9.817383933E0
2.824959390E-1	9.499505758E-1	1.962114573E-1	9.796216011E0	9.844122773E0
