"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
2,907883400E-1	8,087740541E-1	9,422935486E0	2,096112728E0	9,687079911E0
2,919843300E-1	8,063812256E-1	9,410971642E0	2,067398787E0	9,669062812E0
2,931803190E-1	8,231309652E-1	9,403793335E0	2,041077614E0	9,657891669E0
2,943763090E-1	8,398807645E-1	9,391828537E0	2,014756680E0	9,642151598E0
2,955722980E-1	8,518448472E-1	9,379864693E0	1,978864312E0	9,624105427E0
2,967682880E-1	8,709874153E-1	9,372686386E0	1,940579176E0	9,611020586E0
2,979642250E-1	8,901300430E-1	9,367900848E0	1,909472466E0	9,601873926E0
2,991602150E-1	8,925228715E-1	9,348757744E0	1,880758643E0	9,577740939E0
3,003562050E-1	9,020941257E-1	9,327222824E0	1,854437590E0	9,552476024E0
3,015521940E-1	9,068797827E-1	9,329615593E0	1,818545222E0	9,548364508E0
3,027481840E-1	9,068797827E-1	9,327222824E0	1,782652855E0	9,539254046E0
3,039441730E-1	9,068797827E-1	9,317651749E0	1,749153376E0	9,523686397E0
3,051401630E-1	9,020941257E-1	9,324830055E0	1,718046665E0	9,524595200E0
3,063361530E-1	8,997012973E-1	9,336793900E0	1,691725612E0	9,531375467E0
3,075320900E-1	8,877372146E-1	9,346364975E0	1,655833244E0	9,533330968E0
3,087280800E-1	8,733802438E-1	9,346364975E0	1,617548108E0	9,525428766E0
3,099240690E-1	8,662018180E-1	9,343972206E0	1,581655741E0	9,516394121E0
3,111200590E-1	8,685946465E-1	9,343972206E0	1,555334687E0	9,512273085E0
3,123160480E-1	8,685946465E-1	9,346364975E0	1,529013634E0	9,510356334E0
3,135120380E-1	8,398807645E-1	9,355937004E0	1,505085468E0	9,513371599E0
3,147080280E-1	8,111668825E-1	9,358329773E0	1,481157184E0	9,509477086E0
3,159040170E-1	7,920243144E-1	9,358329773E0	1,464407444E0	9,505268424E0
3,171000070E-1	7,800601721E-1	9,363115311E0	1,442872047E0	9,505698393E0
3,182959440E-1	7,680960894E-1	9,360722542E0	1,423729420E0	9,499479121E0
3,194919340E-1	7,657032609E-1	9,353543282E0	1,411765337E0	9,490424373E0
3,206879230E-1	7,585247755E-1	9,343972206E0	1,390229940E0	9,477231437E0
3,218839130E-1	7,393822074E-1	9,327222824E0	1,366301775E0	9,455715319E0
3,230799030E-1	7,250252366E-1	9,315258980E0	1,339980721E0	9,439028540E0
3,242758920E-1	7,106683254E-1	9,298508644E0	1,320838094E0	9,418700852E0
3,254718820E-1	6,867401004E-1	9,286544800E0	1,306481123E0	9,403106891E0
3,266678710E-1	6,652047038E-1	9,272188187E0	1,296909928E0	9,386050630E0
3,278638090E-1	6,412764788E-1	9,262616158E0	1,292124271E0	9,374266837E0
3,290597980E-1	6,293123364E-1	9,262616158E0	1,282552958E0	9,372141388E0
3,302557880E-1	6,269195080E-1	9,245866776E0	1,275374413E0	9,354446023E0
3,314517780E-1	6,197410822E-1	9,241081238E0	1,270588875E0	9,348585858E0
3,326477670E-1	6,077769399E-1	9,245866776E0	1,258624673E0	9,350913394E0
3,338437570E-1	5,982056856E-1	9,236295700E0	1,246660590E0	9,339227534E0
3,350397460E-1	5,814558864E-1	9,219545364E0	1,249053478E0	9,321922670E0
3,362356840E-1	5,527420044E-1	9,209974289E0	1,249053478E0	9,310708067E0
3,374316730E-1	5,288137794E-1	9,207581520E0	1,253839016E0	9,307594412E0
3,386276630E-1	5,144568682E-1	9,193224907E0	1,270588875E0	9,294861276E0
3,398236530E-1	5,000999570E-1	9,181260109E0	1,284945726E0	9,284219013E0
3,410196420E-1	4,833501875E-1	9,176474571E0	1,294517040E0	9,279929274E0
3,422156320E-1	4,761717021E-1	9,166903496E0	1,316052437E0	9,273125320E0
3,434116210E-1	4,642075896E-1	9,152546883E0	1,330409408E0	9,260377547E0
3,446076110E-1	4,474578202E-1	9,135796547E0	1,347159147E0	9,245422371E0
3,458035480E-1	4,354937077E-1	9,126225471E0	1,368694544E0	9,238558918E0
3,469995380E-1	4,235295951E-1	9,111868858E0	1,385444283E0	9,226320354E0
3,481955280E-1	4,115654826E-1	9,087940216E0	1,402194023E0	9,204683134E0
3,493915170E-1	4,019941986E-1	9,083154678E0	1,416550994E0	9,201734345E0
3,505875070E-1	3,900300860E-1	9,071190834E0	1,426122308E0	9,190889590E0
3,517834960E-1	3,852444589E-1	9,047262192E0	1,440479279E0	9,169315515E0
3,529794860E-1	3,900300860E-1	9,037691116E0	1,452443361E0	9,161963540E0
3,541754750E-1	3,876372576E-1	9,040083885E0	1,469193101E0	9,166891930E0
3,553714650E-1	3,661018610E-1	9,042476654E0	1,493121386E0	9,172231249E0
3,565674030E-1	3,493520916E-1	9,037691116E0	1,517049551E0	9,170787695E0
3,577633920E-1	3,541377485E-1	9,035298347E0	1,543370605E0	9,173005102E0
3,589593820E-1	3,637090325E-1	9,032905579E0	1,557727575E0	9,173449877E0
3,601553710E-1	3,732803464E-1	9,028120041E0	1,564906001E0	9,170344622E0
3,613513610E-1	3,756731451E-1	9,018548965E0	1,584048629E0	9,164309347E0
3,625473500E-1	3,637090325E-1	9,011369705E0	1,605584025E0	9,160511355E0
3,637433400E-1	3,541377485E-1	9,011369705E0	1,624726534E0	9,163510998E0
3,649392780E-1	3,637090325E-1	9,018548965E0	1,643869162E0	9,174356409E0
3,661352670E-1	3,684946895E-1	9,018548965E0	1,655833244E0	9,176698617E0
3,673312570E-1	3,684946895E-1	9,016156197E0	1,663011789E0	9,175645433E0
3,685272460E-1	3,756731451E-1	9,008976936E0	1,677368641E0	9,171497223E0
3,697232360E-1	3,804588020E-1	8,989834785E0	1,682154298E0	9,153770887E0
3,709192250E-1	3,780659735E-1	8,977870941E0	1,677368641E0	9,141042942E0
3,721152150E-1	3,732803464E-1	8,977870941E0	1,677368641E0	9,140846263E0
3,733112050E-1	3,613162339E-1	8,973084450E0	1,679761529E0	9,136103806E0
3,745071940E-1	3,445664644E-1	8,970691681E0	1,684547186E0	9,133987875E0
3,757031320E-1	3,445664644E-1	8,975478172E0	1,691725612E0	9,140014771E0
3,768991210E-1	3,397808075E-1	8,973084450E0	1,701296926E0	9,139261828E0
3,780951110E-1	3,182454109E-1	8,968298912E0	1,713261008E0	9,136023686E0
3,792911000E-1	3,086741269E-1	8,973084450E0	1,722832322E0	9,142192049E0
3,804870900E-1	3,158525825E-1	8,982656479E0	1,727617979E0	9,152734245E0
3,816830800E-1	3,158525825E-1	8,989834785E0	1,737189293E0	9,161589325E0
3,828790690E-1	3,110669553E-1	8,999405861E0	1,751546144E0	9,173547972E0
3,840750590E-1	3,110669553E-1	9,004191399E0	1,763510346E0	9,180533434E0
3,852709960E-1	3,134597540E-1	8,994620323E0	1,770688772E0	9,172610888E0
3,864669860E-1	3,302095234E-1	8,980263710E0	1,777867198E0	9,160512344E0
3,876629750E-1	3,421736360E-1	8,970691681E0	1,792224169E0	9,154368329E0
3,888589650E-1	3,397808075E-1	8,961120605E0	1,808973908E0	9,148197642E0
3,900549550E-1	3,397808075E-1	8,946763992E0	1,816152334E0	9,135559437E0
3,912509440E-1	3,469592929E-1	8,937192917E0	1,818545222E0	9,126932930E0
3,924469340E-1	3,541377485E-1	8,927620888E0	1,828116536E0	9,119749905E0
3,936429230E-1	3,493520916E-1	8,915657043E0	1,835294962E0	9,109297174E0
3,948389130E-1	3,349951804E-1	8,903693199E0	1,840080619E0	9,098014676E0
3,960348500E-1	3,326023519E-1	8,901300430E0	1,842473388E0	9,096069583E0
3,972308400E-1	3,254238665E-1	8,910871506E0	1,847259045E0	9,106146148E0
3,984268300E-1	3,134597540E-1	8,920442581E0	1,859223247E0	9,117525100E0
3,996228190E-1	3,062812984E-1	8,930013657E0	1,866401672E0	9,128110831E0
4,008188090E-1	3,038884699E-1	8,946763992E0	1,875972986E0	9,146376812E0
4,020147980E-1	3,062812984E-1	8,958727837E0	1,892722726E0	9,161605318E0
4,032107880E-1	3,062812984E-1	8,951549530E0	1,899901152E0	9,156072936E0
4,044067780E-1	2,967100143E-1	8,937192917E0	1,911865234E0	9,144215808E0
4,056027150E-1	2,775674164E-1	8,934800148E0	1,933400750E0	9,145804274E0
4,067987050E-1	2,608176768E-1	8,927620888E0	1,945364833E0	9,140836117E0
4,079946940E-1	2,512463629E-1	8,927620888E0	1,959721804E0	9,143634343E0
4,091906840E-1	2,392822653E-1	8,920442581E0	1,974078655E0	9,139394859E0
4,103866730E-1	2,297109663E-1	8,903693199E0	1,986042738E0	9,125397825E0
4,115826630E-1	2,249253243E-1	8,882157326E0	1,998006940E0	9,106884313E0
4,127786530E-1	2,177468538E-1	8,870193481E0	2,007578135E0	9,097148787E0
4,139746420E-1	2,009970993E-1	8,872586250E0	2,019542217E0	9,101743645E0
4,151705800E-1	2,033899277E-1	8,879764557E0	2,017149448E0	9,108264266E0
4,163665690E-1	2,057827413E-1	8,891729355E0	2,019542217E0	9,120512498E0
4,175625590E-1	2,105683982E-1	8,889336586E0	2,026720762E0	9,119881635E0
4,187585480E-1	2,153540403E-1	8,879764557E0	2,026720762E0	9,110663697E0
4,199545380E-1	2,153540403E-1	8,877371788E0	2,012363911E0	9,105147760E0
