"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
3,493890890E-1	1,292124242E-1	4,785645381E-2	9,832108498E0	9,833073965E0
3,505851310E-1	1,387837082E-1	4,307080805E-2	9,801001549E0	9,802078727E0
3,517811730E-1	1,435693651E-1	4,785645381E-2	9,769894600E0	9,771066620E0
3,529772140E-1	1,579262912E-1	3,589234129E-2	9,750752449E0	9,752097328E0
3,541732560E-1	1,627119333E-1	2,632104978E-2	9,745966911E0	9,747360617E0
3,553692980E-1	1,674975902E-1	2,392822690E-2	9,738788605E0	9,740258287E0
3,565653390E-1	1,890329868E-1	2,153540403E-2	9,738788605E0	9,740646833E0
3,577613810E-1	2,057827413E-1	1,674975827E-2	9,743574142E0	9,745761343E0
3,589574230E-1	2,081755698E-1	7,178467698E-3	9,748359680E0	9,750584857E0
3,601534640E-1	2,081755698E-1	1,196411345E-2	9,760323524E0	9,762550666E0
3,613495060E-1	2,225325108E-1	1,914258115E-2	9,772287369E0	9,774839517E0
3,625455480E-1	2,344966233E-1	2,632104978E-2	9,779465675E0	9,782312117E0
3,637415890E-1	2,273181528E-1	2,153540403E-2	9,784252167E0	9,786916153E0
3,649376310E-1	2,273181528E-1	1,674975827E-2	9,786644936E0	9,789298912E0
3,661336730E-1	2,249253243E-1	1,914258115E-2	9,781859398E0	9,784463763E0
3,673297140E-1	2,105683982E-1	2,153540403E-2	9,779465675E0	9,781756065E0
3,685257560E-1	2,009970993E-1	3,589234129E-2	9,772287369E0	9,774420111E0
3,697217980E-1	1,914258152E-1	3,828516230E-2	9,765109062E0	9,767060182E0
3,709178390E-1	1,794617027E-1	2,632104978E-2	9,765109062E0	9,766793450E0
3,721138810E-1	1,651047617E-1	1,435693540E-2	9,769894600E0	9,771300128E0
3,733099230E-1	1,507478207E-1	1,435693540E-2	9,772287369E0	9,773460567E0
3,745059640E-1	1,483550072E-1	2,632104978E-2	9,762716293E0	9,763878913E0
3,757020060E-1	1,507478207E-1	2,392822690E-2	9,755537987E0	9,756731977E0
3,768980480E-1	1,435693651E-1	2,153540403E-2	9,753145218E0	9,754225627E0
3,780940890E-1	1,292124242E-1	1,435693540E-2	9,757930756E0	9,758796781E0
3,792901310E-1	1,292124242E-1	7,178467698E-3	9,760323524E0	9,761181418E0
3,804861730E-1	1,316052526E-1	2,392822644E-3	9,757930756E0	9,758818489E0
3,816822140E-1	1,316052526E-1	-1,196411345E-2	9,753145218E0	9,754040431E0
3,828782560E-1	1,387837082E-1	-2,632104978E-2	9,745966911E0	9,746990548E0
3,840742980E-1	1,531406492E-1	-3,349951655E-2	9,748359680E0	9,749620030E0
