"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
2,567689080E-1	-1,818545163E-1	9,652647018E0	1,797009826E0	9,820178707E0
2,579648460E-1	-2,081755698E-1	9,678967476E0	1,818545222E0	9,850525630E0
2,591607830E-1	-2,416750938E-1	9,710074425E0	1,830509305E0	9,884063765E0
2,603568250E-1	-2,727817893E-1	9,753145218E0	1,830509305E0	9,927185697E0
2,615528140E-1	-2,991028428E-1	9,779465675E0	1,832902193E0	9,954242405E0
2,627487520E-1	-3,373879790E-1	9,793823242E0	1,840080619E0	9,970892690E0
2,639447420E-1	-3,708875179E-1	9,822537422E0	1,842473388E0	1,000072533E1
2,651406790E-1	-3,876372576E-1	9,853643417E0	1,840080619E0	1,003147287E1
2,663366690E-1	-4,067798555E-1	9,884750366E0	1,828116536E0	1,006060484E1
2,675326060E-1	-4,163511395E-1	9,913464546E0	1,820937991E0	1,008791072E1
2,687285440E-1	-4,187439680E-1	9,944570541E0	1,811366796E0	1,011686115E1
2,699245850E-1	-4,354937077E-1	9,968499184E0	1,789831281E0	1,013726426E1
2,711205230E-1	-4,474578202E-1	9,978070259E0	1,753939033E0	1,014092731E1
2,723165120E-1	-4,546363056E-1	1,000917721E1	1,715653777E0	1,016532294E1
2,735124500E-1	-4,618147612E-1	1,003789139E1	1,686939955E0	1,018912669E1
2,747084390E-1	-4,546363056E-1	1,005224800E1	1,660618901E0	1,019862928E1
2,759043770E-1	-4,450650215E-1	1,006660461E1	1,629512191E0	1,020734644E1
2,771003140E-1	-4,378865361E-1	1,008335495E1	1,593619823E0	1,021789684E1
2,782962520E-1	-4,331009090E-1	1,010010433E1	1,564906001E0	1,022979055E1
2,794922940E-1	-4,235295951E-1	1,010488987E1	1,545763373E0	1,023120526E1
2,806882830E-1	-4,139583111E-1	1,010728264E1	1,517049551E0	1,022887888E1
2,818842210E-1	-4,019941986E-1	1,011924744E1	1,502692580E0	1,023810788E1
2,830802100E-1	-3,876372576E-1	1,013360405E1	1,490728498E0	1,024999830E1
2,842761480E-1	-3,756731451E-1	1,013838959E1	1,466800332E0	1,025083299E1
2,854721370E-1	-3,661018610E-1	1,013599682E1	1,450050473E0	1,024573611E1
2,866681270E-1	-3,565305769E-1	1,013360405E1	1,442872047E0	1,024201762E1
2,878640640E-1	-3,541377485E-1	1,012881851E1	1,442872047E0	1,023719970E1
2,890600540E-1	-3,517449200E-1	1,012642574E1	1,450050473E0	1,023576422E1
2,902559920E-1	-3,517449200E-1	1,012164021E1	1,459621787E0	1,023239076E1
2,914519810E-1	-3,541377485E-1	1,010967541E1	1,459621787E0	1,022063825E1
2,926479190E-1	-3,469592929E-1	1,010728264E1	1,454836130E0	1,021734267E1
2,938439080E-1	-3,349951804E-1	1,010010433E1	1,459621787E0	1,021052521E1
2,950398460E-1	-3,278166950E-1	1,008096218E1	1,473978758E0	1,019342316E1
2,962358350E-1	-3,278166950E-1	1,006660461E1	1,485942841E0	1,018096353E1
2,974318250E-1	-3,254238665E-1	1,005464077E1	1,485942841E0	1,016905737E1
2,986277620E-1	-3,182454109E-1	1,005464077E1	1,473978758E0	1,016708879E1
2,998237520E-1	-3,014956415E-1	1,004746246E1	1,469193101E0	1,015878585E1
3,010196890E-1	-2,727817893E-1	1,003789139E1	1,457229018E0	1,014678224E1
3,022156790E-1	-2,464607358E-1	1,002592659E1	1,447657704E0	1,013289987E1
3,034116170E-1	-2,344966233E-1	1,001396275E1	1,450050473E0	1,012112073E1
3,046076060E-1	-2,201396823E-1	1,001396275E1	1,450050473E0	1,012079828E1
3,058035440E-1	-2,009970993E-1	1,002114105E1	1,450050473E0	1,012750286E1
3,069995330E-1	-1,770688742E-1	1,002831936E1	1,454836130E0	1,013484537E1
3,081955230E-1	-1,507478207E-1	1,003789139E1	1,464407444E0	1,014526873E1
3,093914600E-1	-1,292124242E-1	1,003549862E1	1,481157184E0	1,014503598E1
